applicant_id,age,employment_type,tier_city,cibil_score,monthly_income,existing_obligations
APP-006351,41,Salaried,Tier 1,767,42951,10459
APP-006352,25,Salaried,Tier 2,720,49658,12625
APP-006353,36,Salaried,Tier 1,739,169619,62630
APP-006354,36,Salaried,Tier 3,765,50187,8631
APP-006355,39,Self-Employed,Tier 2,778,121651,24181
APP-006356,27,Self-Employed,Tier 3,733,59785,11513
APP-006357,38,Salaried,Tier 1,731,80867,24079
APP-006358,53,Salaried,Tier 2,719,79689,21415
APP-006359,25,Self-Employed,Tier 2,674,71582,17284
APP-006360,38,Self-Employed,Tier 3,703,80838,24283
APP-006361,38,Salaried,Tier 2,776,56015,13733
APP-006362,30,Salaried,Tier 1,687,188789,65092
APP-006363,37,Salaried,Tier 3,765,98236,21913
APP-006364,29,Salaried,Tier 2,714,59507,21849
APP-006365,36,Salaried,Tier 1,759,161740,21978
APP-006366,45,Salaried,Tier 2,776,52496,6729
APP-006367,27,Salaried,Tier 2,746,79629,23626
APP-006368,26,Salaried,Tier 1,692,205961,44675
APP-006369,25,Salaried,Tier 2,704,67836,16057
APP-006370,42,Self-Employed,Tier 1,727,193205,59662
APP-006371,39,Self-Employed,Tier 2,685,32967,5418
APP-006372,50,Salaried,Tier 2,785,69337,7847
APP-006373,40,Self-Employed,Tier 2,712,41692,9658
APP-006374,49,Self-Employed,Tier 2,638,101433,37369
APP-006375,50,Salaried,Tier 1,798,98638,23201
APP-006376,29,Salaried,Tier 1,711,184393,50079
APP-006377,40,Self-Employed,Tier 1,670,190688,30988
APP-006378,36,Self-Employed,Tier 2,790,39060,9344
APP-006379,40,Self-Employed,Tier 2,698,47778,11667
APP-006380,35,Self-Employed,Tier 3,753,54079,9222
APP-006381,32,Salaried,Tier 1,722,70708,10545
APP-006382,27,Salaried,Tier 2,775,32447,6654
APP-006383,45,Salaried,Tier 2,753,37065,4138
APP-006384,52,Salaried,Tier 2,745,50912,7633
APP-006385,40,Salaried,Tier 3,659,58961,18832
APP-006386,31,Salaried,Tier 1,790,38610,11379
APP-006387,52,Salaried,Tier 1,748,101427,19660
APP-006388,26,Self-Employed,Tier 2,706,49279,13076
APP-006389,43,Salaried,Tier 2,785,67388,23505
APP-006390,27,Salaried,Tier 1,789,191389,67319
APP-006391,35,Salaried,Tier 1,786,68170,20199
APP-006392,33,Salaried,Tier 2,730,63457,8707
APP-006393,35,Self-Employed,Tier 2,746,20419,3039
APP-006394,25,Self-Employed,Tier 1,665,47708,8945
APP-006395,53,Self-Employed,Tier 2,641,78745,23719
APP-006396,49,Salaried,Tier 2,817,126625,22463
APP-006397,54,Salaried,Tier 2,741,39915,9552
APP-006398,54,Salaried,Tier 3,697,79678,27700
APP-006399,25,Salaried,Tier 1,690,84883,31197
APP-006400,36,Self-Employed,Tier 3,702,24764,8706
APP-006401,34,Self-Employed,Tier 2,557,53184,7176
APP-006402,47,Self-Employed,Tier 2,625,44831,16732
APP-006403,36,Salaried,Tier 2,690,101080,30853
APP-006404,38,Self-Employed,Tier 2,689,107922,30826
APP-006405,35,Salaried,Tier 3,685,113756,19823
APP-006406,28,Self-Employed,Tier 3,596,80736,30556
APP-006407,34,Salaried,Tier 1,737,120571,12685
APP-006408,48,Salaried,Tier 1,724,199184,24829
APP-006409,41,Salaried,Tier 2,688,120553,17613
APP-006410,25,Self-Employed,Tier 3,645,111965,34512
APP-006411,30,Salaried,Tier 2,723,30032,8614
APP-006412,29,Salaried,Tier 2,752,75661,29008
APP-006413,45,Self-Employed,Tier 2,620,45553,9324
APP-006414,42,Salaried,Tier 2,771,150965,30839
APP-006415,42,Salaried,Tier 2,720,36772,11063
APP-006416,28,Salaried,Tier 2,665,62711,9547
APP-006417,42,Salaried,Tier 3,779,65708,15718
APP-006418,44,Self-Employed,Tier 2,715,58297,6099
APP-006419,45,Self-Employed,Tier 2,680,175286,48661
APP-006420,44,Salaried,Tier 2,738,139459,46746
APP-006421,40,Self-Employed,Tier 2,658,26402,4254
APP-006422,46,Salaried,Tier 1,718,74306,14277
APP-006423,52,Salaried,Tier 1,718,80099,11177
APP-006424,39,Salaried,Tier 2,724,90866,25869
APP-006425,37,Salaried,Tier 2,796,66599,17928
APP-006426,27,Salaried,Tier 2,739,39882,13875
APP-006427,42,Self-Employed,Tier 1,691,126772,49580
APP-006428,25,Self-Employed,Tier 2,672,48974,19349
APP-006429,29,Salaried,Tier 2,729,56372,7449
APP-006430,28,Salaried,Tier 2,749,65969,17543
APP-006431,33,Self-Employed,Tier 1,732,278416,93797
APP-006432,50,Self-Employed,Tier 2,691,140503,41827
APP-006433,25,Self-Employed,Tier 3,663,78247,28880
APP-006434,49,Salaried,Tier 1,723,63445,14751
APP-006435,48,Self-Employed,Tier 2,747,55861,12743
APP-006436,54,Salaried,Tier 2,694,35640,3843
APP-006437,34,Salaried,Tier 2,721,93122,9749
APP-006438,36,Salaried,Tier 2,763,36434,11214
APP-006439,36,Salaried,Tier 2,775,21776,5257
APP-006440,51,Salaried,Tier 2,732,79444,23679
APP-006441,39,Salaried,Tier 2,723,41035,7036
APP-006442,44,Salaried,Tier 1,687,146032,52414
APP-006443,51,Self-Employed,Tier 1,709,128314,47586
APP-006444,53,Salaried,Tier 2,792,37601,11231
APP-006445,26,Salaried,Tier 1,842,99916,18318
APP-006446,39,Salaried,Tier 3,755,110162,18159
APP-006447,27,Self-Employed,Tier 3,738,58153,16727
APP-006448,34,Salaried,Tier 3,703,112271,42913
APP-006449,49,Salaried,Tier 3,664,81884,22389
APP-006450,50,Salaried,Tier 2,747,83101,29234
APP-006451,26,Self-Employed,Tier 3,629,64972,17517
APP-006452,32,Self-Employed,Tier 1,679,92471,27961
APP-006453,50,Salaried,Tier 1,784,261017,70561
APP-006454,25,Salaried,Tier 2,749,89970,24526
APP-006455,39,Self-Employed,Tier 1,664,259659,83551
APP-006456,28,Salaried,Tier 3,643,76611,16768
APP-006457,27,Salaried,Tier 2,770,43928,16306
APP-006458,37,Salaried,Tier 2,716,51210,18386
APP-006459,34,Salaried,Tier 1,711,52336,16621
APP-006460,26,Salaried,Tier 2,727,43598,14083
APP-006461,43,Salaried,Tier 1,725,113435,25406
APP-006462,43,Self-Employed,Tier 3,759,72406,25324
APP-006463,38,Self-Employed,Tier 1,728,112759,42823
APP-006464,33,Salaried,Tier 2,717,85805,29048
APP-006465,43,Self-Employed,Tier 1,566,192867,26983
APP-006466,49,Salaried,Tier 1,680,375833,126274
APP-006467,44,Salaried,Tier 2,731,63917,15299
APP-006468,41,Salaried,Tier 1,696,82483,23310
APP-006469,48,Self-Employed,Tier 2,737,38201,15179
APP-006470,50,Self-Employed,Tier 1,721,131017,27226
APP-006471,29,Self-Employed,Tier 2,608,66001,13501
APP-006472,26,Self-Employed,Tier 2,685,99928,17881
APP-006473,49,Salaried,Tier 1,762,60933,8417
APP-006474,31,Self-Employed,Tier 2,662,99743,15006
APP-006475,46,Self-Employed,Tier 3,688,41035,10434
APP-006476,26,Self-Employed,Tier 1,733,56705,21147
APP-006477,46,Salaried,Tier 1,720,140475,48178
APP-006478,36,Salaried,Tier 2,708,129583,20052
APP-006479,38,Salaried,Tier 2,748,118401,31791
APP-006480,31,Salaried,Tier 2,682,69068,24455
APP-006481,38,Salaried,Tier 2,659,45819,11997
APP-006482,36,Salaried,Tier 2,721,28043,10472
APP-006483,40,Salaried,Tier 1,734,95086,35406
APP-006484,38,Salaried,Tier 2,743,66421,13581
APP-006485,45,Salaried,Tier 2,715,91957,33304
APP-006486,45,Salaried,Tier 2,790,28762,7924
APP-006487,52,Self-Employed,Tier 3,664,64264,15677
APP-006488,28,Salaried,Tier 2,694,74198,24654
APP-006489,38,Salaried,Tier 3,759,38139,12848
APP-006490,50,Self-Employed,Tier 2,768,63466,19206
APP-006491,52,Salaried,Tier 1,691,121135,41581
APP-006492,25,Salaried,Tier 1,744,36013,13880
APP-006493,34,Salaried,Tier 2,697,45921,16620
APP-006494,47,Salaried,Tier 2,734,52415,6409
APP-006495,27,Self-Employed,Tier 1,666,58494,20765
APP-006496,39,Salaried,Tier 2,705,50976,17049
APP-006497,45,Salaried,Tier 2,655,39225,14827
APP-006498,53,Salaried,Tier 1,745,186207,59934
APP-006499,37,Salaried,Tier 1,690,58666,21316
APP-006500,32,Self-Employed,Tier 3,652,90194,9295
APP-006501,26,Salaried,Tier 2,719,118733,46702
APP-006502,44,Salaried,Tier 2,731,65915,10366
APP-006503,33,Salaried,Tier 2,734,64718,23251
APP-006504,35,Salaried,Tier 2,747,42110,15954
APP-006505,53,Salaried,Tier 1,710,255067,25676
APP-006506,26,Self-Employed,Tier 2,663,57177,21390
APP-006507,32,Self-Employed,Tier 2,665,51442,17941
APP-006508,33,Self-Employed,Tier 2,694,49192,18531
APP-006509,36,Self-Employed,Tier 1,774,110320,16886
APP-006510,43,Self-Employed,Tier 1,638,352127,117340
APP-006511,39,Salaried,Tier 3,701,65824,16208
APP-006512,45,Self-Employed,Tier 2,731,50905,9025
APP-006513,28,Self-Employed,Tier 2,744,54222,17722
APP-006514,34,Self-Employed,Tier 2,828,55601,13454
APP-006515,37,Salaried,Tier 3,710,121879,45091
APP-006516,50,Salaried,Tier 2,750,24328,7620
APP-006517,52,Self-Employed,Tier 2,779,74913,10618
APP-006518,48,Self-Employed,Tier 3,717,103164,18077
APP-006519,32,Self-Employed,Tier 2,698,23878,4282
APP-006520,35,Salaried,Tier 1,707,67650,13747
APP-006521,29,Salaried,Tier 1,681,203091,60914
APP-006522,45,Salaried,Tier 2,728,41089,15133
APP-006523,39,Self-Employed,Tier 3,634,68478,19044
APP-006524,54,Salaried,Tier 2,651,37571,12230
APP-006525,25,Salaried,Tier 2,711,60872,11871
APP-006526,45,Self-Employed,Tier 2,556,113413,29117
APP-006527,41,Salaried,Tier 2,718,139777,35117
APP-006528,36,Self-Employed,Tier 2,606,68024,21109
APP-006529,54,Salaried,Tier 1,677,56762,14496
APP-006530,28,Self-Employed,Tier 3,721,51265,10267
APP-006531,31,Salaried,Tier 2,776,24183,4187
APP-006532,35,Self-Employed,Tier 2,736,51689,9118
APP-006533,36,Self-Employed,Tier 2,722,96988,38239
APP-006534,51,Salaried,Tier 1,752,49217,10199
APP-006535,40,Salaried,Tier 2,713,53985,18461
APP-006536,42,Salaried,Tier 2,683,39811,4833
APP-006537,38,Self-Employed,Tier 2,756,146802,18628
APP-006538,39,Self-Employed,Tier 2,774,73082,22351
APP-006539,41,Salaried,Tier 2,776,91600,21724
APP-006540,26,Salaried,Tier 3,760,69306,25237
APP-006541,47,Salaried,Tier 1,693,118740,42588
APP-006542,27,Self-Employed,Tier 2,709,102777,33576
APP-006543,29,Self-Employed,Tier 2,671,61031,21030
APP-006544,25,Salaried,Tier 2,737,45908,16579
APP-006545,50,Salaried,Tier 2,780,37510,12568
APP-006546,34,Salaried,Tier 2,767,144259,37228
APP-006547,39,Salaried,Tier 3,742,90250,16193
APP-006548,34,Salaried,Tier 1,729,43937,14772
APP-006549,48,Salaried,Tier 2,669,52980,10347
APP-006550,28,Salaried,Tier 1,791,144683,25094
APP-006551,37,Salaried,Tier 1,722,222869,33764
APP-006552,40,Salaried,Tier 2,802,34498,9940
APP-006553,34,Salaried,Tier 1,747,41265,7128
APP-006554,26,Salaried,Tier 3,821,49027,10415
APP-006555,32,Self-Employed,Tier 3,650,32910,10291
APP-006556,50,Self-Employed,Tier 2,794,117326,39673
APP-006557,38,Salaried,Tier 2,715,36971,7188
APP-006558,29,Salaried,Tier 2,733,97284,34325
APP-006559,42,Self-Employed,Tier 3,757,26976,3166
APP-006560,49,Self-Employed,Tier 2,663,46863,18546
APP-006561,46,Salaried,Tier 1,685,79399,17869
APP-006562,32,Salaried,Tier 2,740,85681,16919
APP-006563,36,Salaried,Tier 2,749,74491,28090
APP-006564,52,Salaried,Tier 2,699,97998,13691
APP-006565,42,Salaried,Tier 3,817,51828,10745
APP-006566,37,Salaried,Tier 3,742,120113,24943
APP-006567,29,Self-Employed,Tier 2,777,71561,16266
APP-006568,35,Salaried,Tier 2,674,86457,30649
APP-006569,27,Salaried,Tier 3,742,71811,25479
APP-006570,40,Salaried,Tier 1,729,59564,16528
APP-006571,32,Salaried,Tier 2,771,36294,14427
APP-006572,41,Salaried,Tier 1,734,42386,14972
APP-006573,49,Salaried,Tier 3,692,45679,13901
APP-006574,30,Self-Employed,Tier 2,622,77432,12376
APP-006575,37,Salaried,Tier 1,757,90013,23846
APP-006576,41,Self-Employed,Tier 3,666,51635,8477
APP-006577,27,Self-Employed,Tier 2,734,57738,10998
APP-006578,37,Salaried,Tier 3,758,121653,37196
APP-006579,32,Salaried,Tier 1,682,145863,22656
APP-006580,32,Salaried,Tier 2,746,28835,3669
APP-006581,43,Self-Employed,Tier 2,598,64850,16826
APP-006582,34,Self-Employed,Tier 2,780,51446,5159
APP-006583,48,Self-Employed,Tier 2,686,53414,15098
APP-006584,39,Salaried,Tier 3,715,59893,22184
APP-006585,46,Self-Employed,Tier 2,669,105126,16512
APP-006586,31,Salaried,Tier 3,789,39864,8564
APP-006587,42,Salaried,Tier 1,608,208066,78006
APP-006588,25,Salaried,Tier 1,786,30391,9456
APP-006589,51,Salaried,Tier 1,737,127463,17920
APP-006590,37,Self-Employed,Tier 2,716,43514,9338
APP-006591,53,Salaried,Tier 2,699,41041,13412
APP-006592,41,Salaried,Tier 3,702,48517,14527
APP-006593,54,Salaried,Tier 2,712,86578,12700
APP-006594,43,Self-Employed,Tier 2,729,50052,5943
APP-006595,47,Self-Employed,Tier 2,678,56978,17349
APP-006596,49,Salaried,Tier 1,698,105610,29856
APP-006597,53,Salaried,Tier 1,752,117639,13858
APP-006598,26,Salaried,Tier 2,742,67149,26352
APP-006599,46,Self-Employed,Tier 2,868,26013,4571
APP-006600,32,Salaried,Tier 2,737,100956,21787
APP-006601,35,Salaried,Tier 2,687,44514,6823
APP-006602,49,Salaried,Tier 2,759,144566,50389
APP-006603,50,Salaried,Tier 2,699,73864,28716
APP-006604,36,Self-Employed,Tier 3,659,23922,3923
APP-006605,27,Salaried,Tier 1,693,95038,17577
APP-006606,45,Salaried,Tier 2,712,51071,15931
APP-006607,29,Salaried,Tier 2,725,69216,17883
APP-006608,36,Salaried,Tier 3,766,134372,17672
APP-006609,51,Self-Employed,Tier 1,707,137106,51906
APP-006610,48,Salaried,Tier 2,740,53483,15154
APP-006611,25,Self-Employed,Tier 2,729,29779,5669
APP-006612,35,Self-Employed,Tier 2,629,92631,22874
APP-006613,27,Salaried,Tier 1,698,22055,5515
APP-006614,46,Salaried,Tier 1,696,131062,33764
APP-006615,46,Salaried,Tier 2,669,55746,13891
APP-006616,44,Self-Employed,Tier 2,583,69393,18634
APP-006617,45,Salaried,Tier 1,767,253397,55242
APP-006618,34,Salaried,Tier 2,716,62531,8995
APP-006619,37,Salaried,Tier 1,726,83534,25007
APP-006620,43,Self-Employed,Tier 3,680,70202,23710
APP-006621,37,Salaried,Tier 2,708,72489,25538
APP-006622,44,Salaried,Tier 3,721,46540,4960
APP-006623,54,Salaried,Tier 2,765,81091,17952
APP-006624,38,Salaried,Tier 3,673,92621,36449
APP-006625,50,Self-Employed,Tier 2,787,120581,14321
APP-006626,34,Salaried,Tier 2,783,35953,12068
APP-006627,41,Self-Employed,Tier 2,632,83674,11533
APP-006628,30,Self-Employed,Tier 2,677,116885,40604
APP-006629,29,Salaried,Tier 2,791,50241,15156
APP-006630,38,Self-Employed,Tier 1,672,131172,41648
APP-006631,38,Salaried,Tier 1,774,155001,60945
APP-006632,29,Salaried,Tier 2,670,61997,23673
APP-006633,52,Self-Employed,Tier 2,644,25247,4830
APP-006634,53,Salaried,Tier 1,709,124835,26535
APP-006635,44,Salaried,Tier 2,719,27537,6117
APP-006636,49,Salaried,Tier 2,711,121706,18763
APP-006637,35,Self-Employed,Tier 3,786,40627,8708
APP-006638,53,Salaried,Tier 1,732,155154,61085
APP-006639,51,Salaried,Tier 2,759,73432,18128
APP-006640,49,Salaried,Tier 3,743,41283,15926
APP-006641,53,Self-Employed,Tier 2,755,109370,13281
APP-006642,29,Self-Employed,Tier 1,702,259175,28972
APP-006643,47,Salaried,Tier 3,812,19715,5374
APP-006644,43,Self-Employed,Tier 2,716,77662,24919
APP-006645,39,Salaried,Tier 2,756,21370,3531
APP-006646,41,Salaried,Tier 3,755,30331,7613
APP-006647,41,Self-Employed,Tier 3,651,76025,27512
APP-006648,27,Self-Employed,Tier 2,771,37352,12270
APP-006649,43,Self-Employed,Tier 1,753,87522,14838
APP-006650,29,Self-Employed,Tier 2,698,60811,12182
APP-006651,48,Salaried,Tier 1,810,163060,31264
APP-006652,46,Self-Employed,Tier 1,718,47077,14869
APP-006653,32,Salaried,Tier 2,697,69528,27147
APP-006654,47,Salaried,Tier 3,724,61047,11234
APP-006655,25,Salaried,Tier 3,687,43302,11972
APP-006656,38,Salaried,Tier 2,754,72753,28851
APP-006657,34,Salaried,Tier 2,782,31352,4617
APP-006658,32,Salaried,Tier 1,735,110691,32955
APP-006659,25,Salaried,Tier 1,675,91407,18244
APP-006660,29,Salaried,Tier 1,780,100012,39754
APP-006661,43,Salaried,Tier 2,668,47166,6255
APP-006662,31,Salaried,Tier 1,678,58622,13798
APP-006663,29,Salaried,Tier 3,732,66335,11707
APP-006664,26,Self-Employed,Tier 2,744,73655,8065
APP-006665,39,Self-Employed,Tier 1,680,81187,31588
APP-006666,25,Self-Employed,Tier 1,665,59324,16044
APP-006667,54,Salaried,Tier 2,810,58740,18223
APP-006668,34,Self-Employed,Tier 3,711,126651,36232
APP-006669,30,Salaried,Tier 2,781,34466,4981
APP-006670,30,Salaried,Tier 2,771,29676,4486
APP-006671,38,Salaried,Tier 2,688,268255,77239
APP-006672,32,Self-Employed,Tier 2,671,69876,23334
APP-006673,49,Salaried,Tier 3,824,78767,22316
APP-006674,53,Salaried,Tier 2,719,82543,22378
APP-006675,42,Salaried,Tier 2,713,88074,28517
APP-006676,53,Self-Employed,Tier 2,698,93854,16244
APP-006677,29,Salaried,Tier 2,721,88276,28203
APP-006678,45,Salaried,Tier 2,708,105188,23495
APP-006679,38,Salaried,Tier 1,720,110560,33412
APP-006680,34,Salaried,Tier 2,797,102345,18669
APP-006681,48,Self-Employed,Tier 3,662,154198,21778
APP-006682,33,Salaried,Tier 2,686,66036,7181
APP-006683,45,Self-Employed,Tier 1,665,29417,10032
APP-006684,45,Salaried,Tier 3,828,44805,7128
APP-006685,27,Self-Employed,Tier 1,696,120022,25089
APP-006686,54,Salaried,Tier 1,757,93555,30934
APP-006687,30,Salaried,Tier 1,709,155386,36524
APP-006688,31,Salaried,Tier 2,752,62707,10363
APP-006689,43,Salaried,Tier 2,798,71016,11250
APP-006690,39,Salaried,Tier 2,713,128067,28479
APP-006691,26,Self-Employed,Tier 2,773,38874,10478
APP-006692,38,Salaried,Tier 2,683,73871,16082
APP-006693,38,Self-Employed,Tier 2,588,44263,16437
APP-006694,36,Self-Employed,Tier 1,739,135302,13685
APP-006695,53,Salaried,Tier 2,723,91377,20158
APP-006696,42,Self-Employed,Tier 2,691,138514,44719
APP-006697,49,Self-Employed,Tier 2,751,48395,17773
APP-006698,30,Salaried,Tier 2,721,64394,13363
APP-006699,54,Self-Employed,Tier 2,779,89503,27036
APP-006700,26,Salaried,Tier 1,736,85502,23436
APP-006701,45,Salaried,Tier 3,734,17259,2769
APP-006702,47,Self-Employed,Tier 1,714,142569,43381
APP-006703,25,Salaried,Tier 1,719,154912,27089
APP-006704,54,Salaried,Tier 2,709,53911,18069
APP-006705,51,Salaried,Tier 2,739,89834,32319
APP-006706,53,Self-Employed,Tier 1,631,118743,28917
APP-006707,48,Self-Employed,Tier 3,716,53812,6254
APP-006708,35,Salaried,Tier 3,665,80854,25970
APP-006709,53,Self-Employed,Tier 2,804,124004,29781
APP-006710,39,Self-Employed,Tier 2,695,99633,12788
APP-006711,30,Salaried,Tier 2,702,40728,8118
APP-006712,41,Salaried,Tier 2,766,54580,10216
APP-006713,32,Self-Employed,Tier 2,735,60702,19297
APP-006714,53,Self-Employed,Tier 3,639,37510,8523
APP-006715,45,Self-Employed,Tier 3,736,102231,28227
APP-006716,47,Salaried,Tier 3,752,43369,10856
APP-006717,50,Salaried,Tier 1,708,117599,37311
APP-006718,44,Salaried,Tier 1,783,90241,28463
APP-006719,42,Salaried,Tier 1,740,113879,26720
APP-006720,36,Salaried,Tier 2,712,50599,7109
APP-006721,32,Self-Employed,Tier 2,802,70899,15765
APP-006722,44,Salaried,Tier 2,763,48802,7224
APP-006723,54,Self-Employed,Tier 2,740,128837,49956
APP-006724,48,Salaried,Tier 2,720,37883,14586
APP-006725,33,Salaried,Tier 2,684,19007,4504
APP-006726,53,Salaried,Tier 3,708,91262,9882
APP-006727,35,Salaried,Tier 1,734,182682,38800
APP-006728,37,Salaried,Tier 1,754,79541,29313
APP-006729,28,Self-Employed,Tier 2,767,72544,13522
APP-006730,32,Self-Employed,Tier 2,738,73842,21162
APP-006731,28,Salaried,Tier 2,765,40907,6347
APP-006732,38,Salaried,Tier 1,762,67079,23313
APP-006733,48,Self-Employed,Tier 1,749,174798,64250
APP-006734,41,Salaried,Tier 2,791,160698,45724
APP-006735,26,Salaried,Tier 3,727,47604,13668
APP-006736,36,Salaried,Tier 3,728,64739,13826
APP-006737,36,Self-Employed,Tier 2,657,67283,21000
APP-006738,50,Salaried,Tier 2,782,50844,12382
APP-006739,43,Salaried,Tier 3,736,73248,23706
APP-006740,42,Self-Employed,Tier 2,776,76055,29703
APP-006741,50,Salaried,Tier 2,723,76072,26375
APP-006742,48,Salaried,Tier 3,743,50856,12978
APP-006743,34,Salaried,Tier 2,761,53924,21228
APP-006744,52,Self-Employed,Tier 3,750,45091,12721
APP-006745,51,Salaried,Tier 1,754,97636,11663
APP-006746,49,Self-Employed,Tier 2,547,57989,18504
APP-006747,33,Self-Employed,Tier 3,764,127805,44222
APP-006748,40,Salaried,Tier 1,786,185363,26034
APP-006749,25,Self-Employed,Tier 2,688,115488,35083
APP-006750,54,Salaried,Tier 1,750,115691,43531
APP-006751,53,Salaried,Tier 3,798,73411,12878
APP-006752,40,Salaried,Tier 2,711,21515,5927
APP-006753,53,Salaried,Tier 1,728,161925,29531
APP-006754,49,Salaried,Tier 2,833,49302,16384
APP-006755,48,Salaried,Tier 2,758,152843,41909
APP-006756,32,Salaried,Tier 2,719,68200,15578
APP-006757,43,Self-Employed,Tier 2,718,61412,6675
APP-006758,48,Salaried,Tier 3,717,57860,22185
APP-006759,26,Self-Employed,Tier 2,660,51770,12907
APP-006760,42,Salaried,Tier 2,794,78102,26650
APP-006761,44,Salaried,Tier 1,695,84514,18387
APP-006762,47,Salaried,Tier 3,838,78820,27959
APP-006763,52,Salaried,Tier 1,720,279411,41356
APP-006764,44,Salaried,Tier 2,825,63343,10733
APP-006765,42,Self-Employed,Tier 3,620,51166,10234
APP-006766,54,Self-Employed,Tier 1,630,106404,13468
APP-006767,45,Self-Employed,Tier 2,776,109135,25445
APP-006768,48,Salaried,Tier 1,773,146568,36023
APP-006769,53,Self-Employed,Tier 2,711,44149,5935
APP-006770,38,Salaried,Tier 2,720,89709,20465
APP-006771,31,Salaried,Tier 3,687,41967,6680
APP-006772,31,Self-Employed,Tier 3,730,53278,19316
APP-006773,49,Salaried,Tier 2,748,67143,16972
APP-006774,52,Salaried,Tier 2,721,39994,15421
APP-006775,29,Salaried,Tier 2,751,24508,4961
APP-006776,44,Salaried,Tier 2,753,74960,15173
APP-006777,50,Self-Employed,Tier 2,758,20011,4034
APP-006778,51,Salaried,Tier 3,755,37673,6799
APP-006779,36,Self-Employed,Tier 2,680,88352,29621
APP-006780,49,Salaried,Tier 2,712,73835,13646
APP-006781,51,Salaried,Tier 2,771,55328,10313
APP-006782,51,Salaried,Tier 2,708,38263,4364
APP-006783,37,Salaried,Tier 1,721,76082,29642
APP-006784,51,Salaried,Tier 2,742,79877,29226
APP-006785,41,Self-Employed,Tier 2,755,56039,10521
APP-006786,39,Self-Employed,Tier 2,643,32287,8272
APP-006787,40,Self-Employed,Tier 2,725,38562,9440
APP-006788,37,Self-Employed,Tier 2,734,48179,6085
APP-006789,46,Self-Employed,Tier 3,738,71933,18656
