loan_id,applicant_id,sanction_amount,ltv_ratio,interest_rate,tenure_months,branch_code
LN-005020,APP-005020,2600000,0.62,8.5,180,BR-003
LN-005021,APP-005021,4700000,0.78,9.25,240,BR-002
LN-005022,APP-005022,2100000,0.83,8.5,360,BR-002
LN-005023,APP-005023,5300000,0.89,9.25,120,BR-003
LN-005024,APP-005024,5900000,0.78,9.25,240,BR-002
LN-005025,APP-005025,5500000,0.83,10.0,180,BR-003
LN-005026,APP-005026,2900000,0.88,8.5,120,BR-001
LN-005027,APP-005027,4800000,0.65,9.25,240,BR-004
LN-005028,APP-005028,2100000,0.81,9.25,240,BR-004
LN-005029,APP-005029,2900000,0.7,8.5,180,BR-004
LN-005030,APP-005030,6800000,0.86,9.25,240,BR-003
LN-005031,APP-005031,4900000,0.82,8.5,180,BR-001
LN-005032,APP-005032,2100000,0.7,9.25,120,BR-005
LN-005033,APP-005033,4300000,0.83,9.25,180,BR-004
LN-005034,APP-005034,3800000,0.87,8.5,240,BR-002
LN-005035,APP-005035,4500000,0.68,9.25,180,BR-003
LN-005036,APP-005036,5400000,0.77,9.25,240,BR-003
LN-005037,APP-005037,4200000,0.73,8.5,180,BR-005
LN-005038,APP-005038,1600000,0.88,9.25,180,BR-002
LN-005039,APP-005039,2500000,0.9,10.0,240,BR-001
LN-005040,APP-005040,3700000,0.63,9.25,240,BR-004
LN-005041,APP-005041,2700000,0.76,8.5,240,BR-001
LN-005042,APP-005042,7200000,0.76,9.25,120,BR-002
LN-005043,APP-005043,7500000,0.86,8.5,360,BR-002
LN-005044,APP-005044,800000,0.83,8.5,180,BR-003
LN-005045,APP-005045,3700000,0.69,8.5,240,BR-001
LN-005046,APP-005046,1500000,0.76,8.5,240,BR-005
LN-005047,APP-005047,7000000,0.71,8.5,240,BR-002
LN-005048,APP-005048,2400000,0.71,8.5,240,BR-003
LN-005049,APP-005049,5600000,0.82,9.25,120,BR-004
LN-005050,APP-005050,2200000,0.78,9.25,360,BR-005
LN-005051,APP-005051,8000000,0.66,9.25,120,BR-005
LN-005052,APP-005052,1200000,0.79,9.25,360,BR-003
LN-005053,APP-005053,5200000,0.74,9.25,180,BR-005
LN-005054,APP-005054,2300000,0.7,9.25,180,BR-005
LN-005055,APP-005055,2900000,0.62,8.5,240,BR-003
LN-005056,APP-005056,3200000,0.9,10.0,240,BR-003
LN-005057,APP-005057,5400000,0.86,9.25,240,BR-002
LN-005058,APP-005058,6700000,0.69,9.25,180,BR-003
LN-005059,APP-005059,11700000,0.77,8.5,180,BR-004
LN-005060,APP-005060,3800000,0.86,9.25,240,BR-001
LN-005061,APP-005061,3600000,0.76,9.25,360,BR-003
LN-005062,APP-005062,8300000,0.64,9.25,240,BR-002
LN-005063,APP-005063,3900000,0.74,8.5,180,BR-004
LN-005064,APP-005064,3600000,0.69,9.25,180,BR-001
LN-005065,APP-005065,8500000,0.74,9.25,240,BR-003
LN-005066,APP-005066,4300000,0.85,9.25,180,BR-002
LN-005067,APP-005067,10700000,0.72,9.25,240,BR-001
LN-005068,APP-005068,7300000,0.84,9.25,240,BR-001
LN-005069,APP-005069,3400000,0.67,9.25,240,BR-002
LN-005070,APP-005070,3600000,0.78,8.5,180,BR-001
LN-005071,APP-005071,5400000,0.73,9.25,240,BR-005
LN-005072,APP-005072,6300000,0.89,8.5,360,BR-004
LN-005073,APP-005073,5700000,0.6,8.5,240,BR-005
LN-005074,APP-005074,5600000,0.71,8.5,240,BR-001
LN-005075,APP-005075,6200000,0.84,9.25,240,BR-003
LN-005076,APP-005076,1800000,0.72,9.25,240,BR-002
LN-005077,APP-005077,10500000,0.67,9.25,240,BR-002
LN-005078,APP-005078,4400000,0.86,8.5,240,BR-004
LN-005079,APP-005079,7000000,0.78,9.25,240,BR-002
LN-005080,APP-005080,2300000,0.77,9.25,240,BR-002
LN-005081,APP-005081,900000,0.72,8.5,240,BR-004
LN-005082,APP-005082,9100000,0.65,8.5,240,BR-005
LN-005083,APP-005083,2700000,0.87,10.0,360,BR-005
LN-005084,APP-005084,2500000,0.75,9.25,180,BR-001
LN-005085,APP-005085,8100000,0.72,8.5,360,BR-002
LN-005086,APP-005086,2900000,0.62,9.25,120,BR-001
LN-005087,APP-005087,5000000,0.8,8.5,240,BR-001
LN-005088,APP-005088,12100000,0.79,9.25,360,BR-001
LN-005089,APP-005089,3700000,0.77,9.25,180,BR-004
LN-005090,APP-005090,1900000,0.64,9.25,360,BR-003
LN-005091,APP-005091,5100000,0.69,9.25,360,BR-005
LN-005092,APP-005092,2600000,0.74,9.25,240,BR-004
LN-005093,APP-005093,2700000,0.82,9.25,240,BR-003
LN-005094,APP-005094,3800000,0.67,9.25,180,BR-001
LN-005095,APP-005095,2100000,0.84,8.5,120,BR-004
LN-005096,APP-005096,2100000,0.7,8.5,120,BR-003
LN-005097,APP-005097,7200000,0.9,10.0,240,BR-005
LN-005098,APP-005098,2600000,0.88,9.25,240,BR-003
LN-005099,APP-005099,2200000,0.81,9.25,180,BR-004
LN-005100,APP-005100,3200000,0.62,8.5,240,BR-005
LN-005101,APP-005101,2100000,0.71,8.5,240,BR-005
LN-005102,APP-005102,5700000,0.77,9.25,240,BR-002
LN-005103,APP-005103,13200000,0.8,8.5,180,BR-003
LN-005104,APP-005104,4000000,0.7,9.25,240,BR-003
LN-005105,APP-005105,2700000,0.73,9.25,240,BR-003
LN-005106,APP-005106,3600000,0.71,9.25,240,BR-001
LN-005107,APP-005107,4500000,0.81,9.25,180,BR-005
LN-005108,APP-005108,2900000,0.87,8.5,120,BR-003
LN-005109,APP-005109,7100000,0.83,9.25,240,BR-004
LN-005110,APP-005110,4200000,0.68,8.5,240,BR-004
LN-005111,APP-005111,4900000,0.76,9.25,240,BR-002
LN-005112,APP-005112,5700000,0.74,9.25,240,BR-005
LN-005113,APP-005113,2700000,0.7,10.0,180,BR-001
LN-005114,APP-005114,5300000,0.88,8.5,180,BR-002
LN-005115,APP-005115,6300000,0.74,9.25,240,BR-003
LN-005116,APP-005116,4300000,0.88,9.25,180,BR-005
LN-005117,APP-005117,2800000,0.8,8.5,360,BR-001
LN-005118,APP-005118,4400000,0.81,8.5,180,BR-005
LN-005119,APP-005119,3800000,0.73,8.5,240,BR-003
LN-005120,APP-005120,3800000,0.86,9.25,240,BR-002
LN-005121,APP-005121,3300000,0.66,8.5,120,BR-003
LN-005122,APP-005122,7700000,0.89,9.25,240,BR-004
LN-005123,APP-005123,1600000,0.78,9.25,240,BR-002
LN-005124,APP-005124,3900000,0.8,10.0,180,BR-004
LN-005125,APP-005125,12000000,0.82,8.5,240,BR-003
LN-005126,APP-005126,2000000,0.82,9.25,180,BR-002
LN-005127,APP-005127,4900000,0.83,8.5,180,BR-003
LN-005128,APP-005128,3200000,0.69,9.25,240,BR-005
LN-005129,APP-005129,4100000,0.61,9.25,240,BR-005
LN-005130,APP-005130,1700000,0.87,9.25,120,BR-001
LN-005131,APP-005131,3900000,0.84,8.5,360,BR-003
LN-005132,APP-005132,4900000,0.72,9.25,240,BR-004
LN-005133,APP-005133,1200000,0.65,8.5,120,BR-001
LN-005134,APP-005134,11200000,0.74,9.25,240,BR-002
LN-005135,APP-005135,1400000,0.69,9.25,240,BR-004
LN-005136,APP-005136,7800000,0.66,9.25,240,BR-005
LN-005137,APP-005137,11000000,0.75,9.25,240,BR-004
LN-005138,APP-005138,2500000,0.85,8.5,180,BR-004
LN-005139,APP-005139,3200000,0.77,9.25,180,BR-001
LN-005140,APP-005140,1900000,0.75,9.25,360,BR-003
LN-005141,APP-005141,2200000,0.9,9.25,120,BR-005
LN-005142,APP-005142,3200000,0.83,9.25,240,BR-002
LN-005143,APP-005143,2600000,0.64,9.25,120,BR-002
LN-005144,APP-005144,1800000,0.73,9.25,240,BR-005
LN-005145,APP-005145,5600000,0.74,9.25,120,BR-002
LN-005146,APP-005146,7200000,0.78,8.5,120,BR-004
LN-005147,APP-005147,1600000,0.8,9.25,240,BR-002
LN-005148,APP-005148,7800000,0.7,8.5,240,BR-004
LN-005149,APP-005149,3900000,0.71,8.5,240,BR-005
LN-005150,APP-005150,4400000,0.63,8.5,180,BR-005
LN-005151,APP-005151,1900000,0.63,9.25,120,BR-001
LN-005152,APP-005152,2800000,0.83,9.25,240,BR-002
LN-005153,APP-005153,5300000,0.88,9.25,180,BR-001
LN-005154,APP-005154,6500000,0.66,8.5,180,BR-004
LN-005155,APP-005155,8600000,0.9,10.0,180,BR-002
LN-005156,APP-005156,1500000,0.7,9.25,360,BR-001
LN-005157,APP-005157,3000000,0.86,8.5,240,BR-005
LN-005158,APP-005158,3800000,0.61,9.25,240,BR-004
LN-005159,APP-005159,3100000,0.63,9.25,240,BR-004
LN-005160,APP-005160,2800000,0.73,8.5,240,BR-002
LN-005161,APP-005161,2400000,0.9,10.0,240,BR-002
LN-005162,APP-005162,2500000,0.73,8.5,120,BR-005
LN-005163,APP-005163,3100000,0.85,9.25,240,BR-003
LN-005164,APP-005164,6300000,0.7,9.25,240,BR-002
LN-005165,APP-005165,6600000,0.64,9.25,180,BR-003
LN-005166,APP-005166,4200000,0.88,8.5,240,BR-002
LN-005167,APP-005167,4600000,0.62,9.25,240,BR-004
LN-005168,APP-005168,10300000,0.81,8.5,240,BR-003
LN-005169,APP-005169,4900000,0.86,8.5,360,BR-001
LN-005170,APP-005170,2000000,0.74,10.0,240,BR-002
LN-005171,APP-005171,7900000,0.76,9.25,240,BR-004
LN-005172,APP-005172,1600000,0.62,9.25,120,BR-001
LN-005173,APP-005173,2900000,0.74,8.5,240,BR-002
LN-005174,APP-005174,1500000,0.84,8.5,180,BR-002
LN-005175,APP-005175,7300000,0.69,8.5,180,BR-003
LN-005176,APP-005176,2800000,0.67,9.25,240,BR-003
LN-005177,APP-005177,1500000,0.68,9.25,180,BR-003
LN-005178,APP-005178,5500000,0.84,8.5,240,BR-004
LN-005179,APP-005179,3500000,0.89,8.5,240,BR-005
LN-005180,APP-005180,7200000,0.67,8.5,240,BR-003
LN-005181,APP-005181,5600000,0.62,9.25,240,BR-001
LN-005182,APP-005182,10000000,0.64,9.25,240,BR-003
LN-005183,APP-005183,2300000,0.79,9.25,360,BR-004
LN-005184,APP-005184,5300000,0.8,9.25,180,BR-001
LN-005185,APP-005185,4800000,0.83,10.0,180,BR-004
LN-005186,APP-005186,3100000,0.62,9.25,360,BR-003
LN-005187,APP-005187,3300000,0.88,8.5,360,BR-005
LN-005188,APP-005188,2900000,0.88,8.5,240,BR-001
LN-005189,APP-005189,7600000,0.82,10.0,120,BR-002
LN-005190,APP-005190,10800000,0.85,9.25,240,BR-001
LN-005191,APP-005191,4900000,0.87,9.25,240,BR-004
LN-005192,APP-005192,3800000,0.75,8.5,240,BR-003
LN-005193,APP-005193,3800000,0.78,9.25,360,BR-005
LN-005194,APP-005194,9400000,0.82,9.25,180,BR-001
LN-005195,APP-005195,5400000,0.87,9.25,180,BR-001
LN-005196,APP-005196,5700000,0.63,9.25,240,BR-001
LN-005197,APP-005197,3500000,0.62,9.25,120,BR-002
LN-005198,APP-005198,6300000,0.8,8.5,240,BR-003
LN-005199,APP-005199,4100000,0.71,10.0,240,BR-005
LN-005200,APP-005200,2200000,0.63,9.25,180,BR-001
LN-005201,APP-005201,3500000,0.73,9.25,180,BR-004
LN-005202,APP-005202,1700000,0.65,9.25,180,BR-004
LN-005203,APP-005203,2000000,0.87,9.25,240,BR-004
LN-005204,APP-005204,4000000,0.7,9.25,180,BR-002
LN-005205,APP-005205,3300000,0.77,9.25,180,BR-005
LN-005206,APP-005206,3700000,0.6,9.25,240,BR-004
LN-005207,APP-005207,7700000,0.75,9.25,240,BR-002
LN-005208,APP-005208,1800000,0.84,9.25,180,BR-005
LN-005209,APP-005209,2700000,0.9,10.0,240,BR-001
LN-005210,APP-005210,2700000,0.8,8.5,360,BR-005
LN-005211,APP-005211,5500000,0.66,9.25,240,BR-005
LN-005212,APP-005212,2800000,0.71,9.25,120,BR-005
LN-005213,APP-005213,2100000,0.65,9.25,240,BR-005
LN-005214,APP-005214,4900000,0.7,8.5,360,BR-005
LN-005215,APP-005215,2300000,0.77,8.5,120,BR-005
LN-005216,APP-005216,2400000,0.75,8.5,240,BR-001
LN-005217,APP-005217,2400000,0.86,9.25,180,BR-004
LN-005218,APP-005218,3300000,0.66,9.25,240,BR-002
LN-005219,APP-005219,5300000,0.73,9.25,180,BR-005
LN-005220,APP-005220,3400000,0.79,9.25,240,BR-001
LN-005221,APP-005221,3800000,0.89,8.5,120,BR-001
LN-005222,APP-005222,3000000,0.66,8.5,120,BR-001
LN-005223,APP-005223,5300000,0.85,9.25,240,BR-002
LN-005224,APP-005224,2500000,0.79,9.25,180,BR-002
LN-005225,APP-005225,6300000,0.64,8.5,360,BR-004
LN-005226,APP-005226,2400000,0.84,8.5,180,BR-003
LN-005227,APP-005227,9500000,0.65,9.25,240,BR-004
LN-005228,APP-005228,1600000,0.81,8.5,360,BR-005
LN-005229,APP-005229,3100000,0.67,8.5,180,BR-005
LN-005230,APP-005230,1100000,0.74,9.25,360,BR-002
LN-005231,APP-005231,5400000,0.9,10.0,180,BR-004
LN-005232,APP-005232,8900000,0.79,9.25,240,BR-001
LN-005233,APP-005233,5300000,0.82,9.25,120,BR-001
LN-005234,APP-005234,5200000,0.84,8.5,180,BR-004
LN-005235,APP-005235,3700000,0.61,8.5,120,BR-005
LN-005236,APP-005236,7000000,0.74,9.25,120,BR-001
LN-005237,APP-005237,4500000,0.9,9.25,360,BR-005
LN-005238,APP-005238,5400000,0.84,8.5,240,BR-004
LN-005239,APP-005239,14500000,0.71,9.25,180,BR-001
LN-005240,APP-005240,2800000,0.69,9.25,240,BR-005
LN-005241,APP-005241,2700000,0.81,8.5,240,BR-003
LN-005242,APP-005242,4600000,0.64,8.5,360,BR-001
LN-005243,APP-005243,7200000,0.86,8.5,180,BR-002
LN-005244,APP-005244,3700000,0.62,9.25,240,BR-003
LN-005245,APP-005245,8600000,0.87,10.0,120,BR-004
LN-005246,APP-005246,9600000,0.85,8.5,240,BR-005
LN-005247,APP-005247,14100000,0.82,9.25,240,BR-001
LN-005248,APP-005248,1900000,0.85,10.0,240,BR-002
LN-005249,APP-005249,4000000,0.67,9.25,240,BR-001
LN-005250,APP-005250,11400000,0.88,10.0,180,BR-003
LN-005251,APP-005251,5200000,0.89,8.5,180,BR-005
LN-005252,APP-005252,2900000,0.63,9.25,180,BR-005
LN-005253,APP-005253,2400000,0.61,9.25,240,BR-002
LN-005254,APP-005254,1700000,0.73,9.25,360,BR-005
LN-005255,APP-005255,1400000,0.78,9.25,240,BR-002
LN-005256,APP-005256,2300000,0.71,9.25,180,BR-003
LN-005257,APP-005257,1000000,0.82,9.25,120,BR-002
LN-005258,APP-005258,2400000,0.76,8.5,240,BR-004
LN-005259,APP-005259,2400000,0.7,9.25,240,BR-004
LN-005260,APP-005260,3900000,0.84,8.5,240,BR-005
LN-005261,APP-005261,7900000,0.63,8.5,180,BR-002
LN-005262,APP-005262,2400000,0.61,9.25,240,BR-002
LN-005263,APP-005263,4700000,0.62,8.5,240,BR-001
LN-005264,APP-005264,3700000,0.84,8.5,180,BR-002
LN-005265,APP-005265,1100000,0.84,8.5,240,BR-001
LN-005266,APP-005266,7900000,0.85,9.25,240,BR-003
LN-005267,APP-005267,9800000,0.69,9.25,240,BR-001
LN-005268,APP-005268,3700000,0.75,9.25,360,BR-005
LN-005269,APP-005269,8400000,0.8,10.0,240,BR-004
LN-005270,APP-005270,4000000,0.78,9.25,180,BR-005
LN-005271,APP-005271,14900000,0.85,9.25,240,BR-001
LN-005272,APP-005272,1800000,0.61,9.25,240,BR-001
LN-005273,APP-005273,1300000,0.77,9.25,360,BR-001
LN-005274,APP-005274,3000000,0.66,8.5,180,BR-005
LN-005275,APP-005275,2400000,0.86,9.25,180,BR-002
LN-005276,APP-005276,3400000,0.89,9.25,240,BR-003
LN-005277,APP-005277,4100000,0.85,9.25,120,BR-005
LN-005278,APP-005278,2700000,0.61,9.25,240,BR-001
LN-005279,APP-005279,2900000,0.69,9.25,360,BR-002
LN-005280,APP-005280,2800000,0.67,9.25,240,BR-005
LN-005281,APP-005281,1900000,0.85,8.5,180,BR-005
LN-005282,APP-005282,1700000,0.61,9.25,180,BR-005
LN-005283,APP-005283,1200000,0.9,10.0,360,BR-001
LN-005284,APP-005284,2100000,0.78,8.5,120,BR-002
LN-005285,APP-005285,2600000,0.82,8.5,240,BR-005
LN-005286,APP-005286,2400000,0.84,10.0,240,BR-004
LN-005287,APP-005287,3800000,0.9,10.0,240,BR-003
LN-005288,APP-005288,3800000,0.7,9.25,360,BR-005
LN-005289,APP-005289,3500000,0.8,8.5,360,BR-001
LN-005290,APP-005290,4300000,0.73,9.25,240,BR-002
LN-005291,APP-005291,3900000,0.88,9.25,240,BR-003
LN-005292,APP-005292,4000000,0.88,9.25,240,BR-004
LN-005293,APP-005293,5900000,0.77,9.25,240,BR-001
LN-005294,APP-005294,5100000,0.83,8.5,180,BR-004
LN-005295,APP-005295,6200000,0.82,9.25,240,BR-003
LN-005296,APP-005296,2600000,0.81,9.25,240,BR-001
LN-005297,APP-005297,1700000,0.89,8.5,180,BR-005
LN-005298,APP-005298,6600000,0.86,9.25,240,BR-005
LN-005299,APP-005299,1900000,0.82,9.25,180,BR-002
LN-005300,APP-005300,5400000,0.62,8.5,240,BR-004
LN-005301,APP-005301,3300000,0.71,8.5,180,BR-002
LN-005302,APP-005302,2600000,0.7,9.25,240,BR-001
LN-005303,APP-005303,3800000,0.85,10.0,180,BR-001
LN-005304,APP-005304,6800000,0.86,9.25,360,BR-004
LN-005305,APP-005305,6400000,0.8,9.25,240,BR-001
LN-005306,APP-005306,20300000,0.83,8.5,180,BR-004
LN-005307,APP-005307,2200000,0.61,8.5,240,BR-005
LN-005308,APP-005308,4200000,0.62,9.25,240,BR-001
LN-005309,APP-005309,5200000,0.88,9.25,240,BR-003
LN-005310,APP-005310,9800000,0.66,8.5,240,BR-004
LN-005311,APP-005311,3900000,0.84,8.5,240,BR-004
LN-005312,APP-005312,2500000,0.76,9.25,240,BR-001
LN-005313,APP-005313,5200000,0.7,9.25,240,BR-004
LN-005314,APP-005314,6400000,0.83,8.5,240,BR-002
LN-005315,APP-005315,21800000,0.89,9.25,180,BR-003
LN-005316,APP-005316,2600000,0.68,9.25,180,BR-002
LN-005317,APP-005317,4400000,0.71,8.5,180,BR-003
LN-005318,APP-005318,8100000,0.69,8.5,240,BR-005
LN-005319,APP-005319,1300000,0.79,9.25,180,BR-005
LN-005320,APP-005320,3100000,0.82,9.25,180,BR-001
LN-005321,APP-005321,7700000,0.74,9.25,360,BR-004
LN-005322,APP-005322,4300000,0.66,8.5,240,BR-003
LN-005323,APP-005323,3800000,0.7,8.5,120,BR-005
LN-005324,APP-005324,2000000,0.82,8.5,240,BR-001
LN-005325,APP-005325,9600000,0.87,9.25,240,BR-005
LN-005326,APP-005326,2600000,0.75,8.5,180,BR-003
LN-005327,APP-005327,4400000,0.67,9.25,240,BR-004
LN-005328,APP-005328,3000000,0.8,8.5,360,BR-003
LN-005329,APP-005329,2600000,0.79,9.25,180,BR-002
LN-005330,APP-005330,2200000,0.87,9.25,240,BR-005
LN-005331,APP-005331,3000000,0.69,9.25,240,BR-005
LN-005332,APP-005332,5500000,0.85,9.25,120,BR-003
LN-005333,APP-005333,2400000,0.8,8.5,240,BR-003
LN-005334,APP-005334,3300000,0.85,8.5,240,BR-005
LN-005335,APP-005335,1900000,0.63,9.25,240,BR-001
LN-005336,APP-005336,3400000,0.9,10.0,240,BR-003
LN-005337,APP-005337,8100000,0.74,9.25,240,BR-003
LN-005338,APP-005338,7700000,0.83,8.5,180,BR-001
LN-005339,APP-005339,2700000,0.67,9.25,180,BR-002
LN-005340,APP-005340,12100000,0.7,9.25,360,BR-001
LN-005341,APP-005341,6900000,0.82,10.0,240,BR-003
LN-005342,APP-005342,3800000,0.77,9.25,240,BR-004
LN-005343,APP-005343,4900000,0.75,9.25,240,BR-005
LN-005344,APP-005344,2800000,0.67,9.25,240,BR-003
LN-005345,APP-005345,9700000,0.9,10.0,180,BR-003
LN-005346,APP-005346,2500000,0.88,8.5,180,BR-004
LN-005347,APP-005347,2000000,0.67,9.25,240,BR-004
LN-005348,APP-005348,3700000,0.72,9.25,120,BR-002
LN-005349,APP-005349,4900000,0.84,8.5,240,BR-001
LN-005350,APP-005350,3700000,0.83,8.5,180,BR-005
LN-005351,APP-005351,4000000,0.89,9.25,240,BR-004
LN-005352,APP-005352,6300000,0.88,8.5,240,BR-001
LN-005353,APP-005353,3800000,0.86,8.5,240,BR-002
LN-005354,APP-005354,5500000,0.78,8.5,180,BR-004
LN-005355,APP-005355,6400000,0.7,9.25,240,BR-001
LN-005356,APP-005356,1600000,0.76,9.25,180,BR-002
LN-005357,APP-005357,1500000,0.83,9.25,180,BR-005
LN-005358,APP-005358,4500000,0.63,9.25,180,BR-001
LN-005359,APP-005359,1100000,0.81,8.5,240,BR-001
LN-005360,APP-005360,3400000,0.87,9.25,240,BR-004
LN-005361,APP-005361,3000000,0.66,8.5,240,BR-002
LN-005362,APP-005362,6500000,0.84,8.5,240,BR-003
LN-005363,APP-005363,6700000,0.87,9.25,240,BR-004
LN-005364,APP-005364,3000000,0.62,9.25,120,BR-003
LN-005365,APP-005365,2000000,0.89,9.25,180,BR-001
LN-005366,APP-005366,3800000,0.75,9.25,240,BR-002
LN-005367,APP-005367,3900000,0.74,9.25,180,BR-003
LN-005368,APP-005368,4400000,0.78,9.25,240,BR-001
LN-005369,APP-005369,6300000,0.66,9.25,240,BR-001
LN-005370,APP-005370,5500000,0.8,8.5,240,BR-003
LN-005371,APP-005371,11700000,0.84,9.25,240,BR-002
LN-005372,APP-005372,4400000,0.7,9.25,120,BR-005
LN-005373,APP-005373,4300000,0.68,8.5,240,BR-001
LN-005374,APP-005374,3700000,0.87,9.25,240,BR-005
LN-005375,APP-005375,4700000,0.74,9.25,360,BR-001
LN-005376,APP-005376,3400000,0.89,10.0,180,BR-005
LN-005377,APP-005377,2200000,0.86,8.5,120,BR-001
LN-005378,APP-005378,2800000,0.82,9.25,180,BR-005
LN-005379,APP-005379,4600000,0.7,9.25,180,BR-001
LN-005380,APP-005380,9100000,0.61,8.5,240,BR-002
LN-005381,APP-005381,7700000,0.74,9.25,180,BR-003
LN-005382,APP-005382,1900000,0.67,9.25,180,BR-001
LN-005383,APP-005383,6400000,0.73,8.5,240,BR-001
LN-005384,APP-005384,2900000,0.74,8.5,240,BR-002
LN-005385,APP-005385,5100000,0.86,9.25,240,BR-005
LN-005386,APP-005386,1300000,0.83,9.25,180,BR-001
LN-005387,APP-005387,7200000,0.66,9.25,240,BR-004
LN-005388,APP-005388,7500000,0.69,8.5,240,BR-005
LN-005389,APP-005389,2800000,0.78,9.25,240,BR-003
LN-005390,APP-005390,6800000,0.77,9.25,180,BR-003
LN-005391,APP-005391,4200000,0.76,8.5,180,BR-001
LN-005392,APP-005392,6100000,0.89,9.25,180,BR-002
LN-005393,APP-005393,8000000,0.81,9.25,360,BR-005
LN-005394,APP-005394,1300000,0.63,9.25,240,BR-003
LN-005395,APP-005395,4700000,0.88,9.25,120,BR-003
LN-005396,APP-005396,4600000,0.74,8.5,240,BR-001
LN-005397,APP-005397,4600000,0.77,8.5,180,BR-001
LN-005398,APP-005398,3700000,0.85,9.25,240,BR-003
LN-005399,APP-005399,1500000,0.66,8.5,240,BR-004
LN-005400,APP-005400,2000000,0.75,9.25,240,BR-004
LN-005401,APP-005401,2500000,0.86,8.5,240,BR-002
LN-005402,APP-005402,3200000,0.82,9.25,240,BR-002
LN-005403,APP-005403,5600000,0.71,9.25,180,BR-002
LN-005404,APP-005404,5500000,0.78,9.25,180,BR-001
LN-005405,APP-005405,1300000,0.6,8.5,360,BR-002
LN-005406,APP-005406,4100000,0.61,9.25,120,BR-003
LN-005407,APP-005407,2200000,0.63,8.5,360,BR-002
LN-005408,APP-005408,3800000,0.81,9.25,180,BR-003
LN-005409,APP-005409,4000000,0.79,8.5,240,BR-001
LN-005410,APP-005410,1700000,0.87,8.5,180,BR-001
LN-005411,APP-005411,1600000,0.81,9.25,360,BR-004
LN-005412,APP-005412,3800000,0.73,9.25,240,BR-003
LN-005413,APP-005413,7800000,0.86,9.25,180,BR-004
LN-005414,APP-005414,1200000,0.61,8.5,240,BR-005
LN-005415,APP-005415,2600000,0.6,8.5,240,BR-005
LN-005416,APP-005416,6200000,0.68,8.5,240,BR-003
LN-005417,APP-005417,2900000,0.64,9.25,240,BR-004
LN-005418,APP-005418,2500000,0.68,9.25,360,BR-001
LN-005419,APP-005419,5100000,0.69,9.25,120,BR-001
LN-005420,APP-005420,4000000,0.74,9.25,360,BR-003
LN-005421,APP-005421,5100000,0.78,8.5,240,BR-001
LN-005422,APP-005422,2400000,0.71,8.5,180,BR-004
LN-005423,APP-005423,6400000,0.89,9.25,120,BR-004
LN-005424,APP-005424,1600000,0.76,9.25,180,BR-002
LN-005425,APP-005425,2600000,0.86,9.25,180,BR-002
LN-005426,APP-005426,2700000,0.84,9.25,240,BR-001
LN-005427,APP-005427,4300000,0.61,9.25,240,BR-002
LN-005428,APP-005428,10400000,0.74,9.25,240,BR-002
LN-005429,APP-005429,10500000,0.84,9.25,360,BR-003
LN-005430,APP-005430,5600000,0.87,9.25,240,BR-005
LN-005431,APP-005431,7600000,0.79,9.25,240,BR-001
LN-005432,APP-005432,2100000,0.88,9.25,240,BR-002
LN-005433,APP-005433,3700000,0.8,9.25,180,BR-005
LN-005434,APP-005434,1900000,0.66,8.5,120,BR-003
LN-005435,APP-005435,2900000,0.77,9.25,240,BR-005
LN-005436,APP-005436,3800000,0.9,10.0,180,BR-001
LN-005437,APP-005437,3200000,0.8,8.5,240,BR-002
LN-005438,APP-005438,6600000,0.63,8.5,240,BR-002
LN-005439,APP-005439,2400000,0.67,9.25,360,BR-003
LN-005440,APP-005440,10900000,0.81,8.5,240,BR-005
LN-005441,APP-005441,1500000,0.76,9.25,240,BR-004
LN-005442,APP-005442,2900000,0.61,9.25,240,BR-002
LN-005443,APP-005443,3500000,0.82,8.5,240,BR-004
LN-005444,APP-005444,3000000,0.62,9.25,180,BR-004
LN-005445,APP-005445,3100000,0.66,8.5,240,BR-002
LN-005446,APP-005446,2400000,0.87,8.5,240,BR-004
LN-005447,APP-005447,1900000,0.69,9.25,180,BR-005
LN-005448,APP-005448,4300000,0.61,9.25,240,BR-002
LN-005449,APP-005449,2800000,0.61,8.5,240,BR-004
LN-005450,APP-005450,2700000,0.88,8.5,240,BR-001
LN-005451,APP-005451,2200000,0.71,9.25,180,BR-001
LN-005452,APP-005452,7700000,0.79,8.5,240,BR-001
LN-005453,APP-005453,11200000,0.72,9.25,240,BR-005
LN-005454,APP-005454,2300000,0.66,9.25,180,BR-005
LN-005455,APP-005455,3200000,0.86,8.5,120,BR-004
LN-005456,APP-005456,3400000,0.88,9.25,120,BR-004
LN-005457,APP-005457,5700000,0.9,9.25,120,BR-003
LN-005458,APP-005458,3700000,0.61,9.25,120,BR-004
LN-005459,APP-005459,3600000,0.62,8.5,240,BR-002
LN-005460,APP-005460,2900000,0.86,9.25,240,BR-002
LN-005461,APP-005461,11700000,0.65,8.5,360,BR-005
LN-005462,APP-005462,5100000,0.77,9.25,180,BR-005
LN-005463,APP-005463,3800000,0.77,9.25,240,BR-005
LN-005464,APP-005464,7200000,0.8,9.25,240,BR-005
LN-005465,APP-005465,1600000,0.61,8.5,240,BR-001
LN-005466,APP-005466,10000000,0.69,8.5,240,BR-001
LN-005467,APP-005467,4200000,0.75,8.5,240,BR-004
LN-005468,APP-005468,1400000,0.75,10.0,180,BR-001
LN-005469,APP-005469,5800000,0.88,9.25,240,BR-003
